Cell_ID,Sample,Cell_Type,x,y
32306666700604217235394441742936177567,mouse1_slice221,215,-322.9320133924484,-2983.8633553281425
323096894499817816726277155174879338021,mouse1_slice221,36,-251.97301509976387,-3378.8439054489136
323157954509730411618361009095964723565,mouse1_slice221,9,-201.8384663060308,-2830.727904200554
323183818049879127274245250047776948632,mouse1_slice221,12,-1600.306955307722,-2580.369905412197
323263995978682749282491428598583168083,mouse1_slice221,228,-1005.7460551768542,-3181.797805377841
323286183408470716596578501372981368627,mouse1_slice221,61,-1365.6599513292313,-2889.151902794838
32333028595668067694677821711213392059,mouse1_slice221,1,827.7059829831123,-3731.319906592369
323411607821454519632745880089642514435,mouse1_slice221,271,-302.9904638722539,-3586.4684552654626
323438897127237846544632589407776169654,mouse1_slice221,149,2.853998839855194,-3896.221907436848
323532613162544479808497084373148364018,mouse1_slice221,197,994.4555337831378,-4356.34085599035
323571813778605707243274334196414861579,mouse1_slice221,3,433.82089809477327,-4301.741402491927
323612035517625090930586857787621415887,mouse1_slice221,15,-738.1920130252838,-2593.994905084372
323637291610145831921981867253442498304,mouse1_slice221,217,-486.8530142605305,-2544.508906275034
323693938037045751939942449690060083996,mouse1_slice221,48,695.3690861672163,-3986.909905254841
323879814622367821515785130716083924131,mouse1_slice221,42,-513.994013607502,-3368.488905698061
323891752772206131168395732354752246055,mouse1_slice221,100,-534.377013117075,-3476.2899031043053
323950901146321171349233912259421302145,mouse1_slice221,13,121.63809697926044,-3025.386904329061
323969855930998289361045473908367602634,mouse1_slice221,119,-433.8681155353785,-2732.0883565738795
324031978974151302086772233535594925860,mouse1_slice221,18,310.9670010507107,-3512.244907051325
32410969179228172901652980681675987184,mouse1_slice221,71,801.981983602047,-3440.3199039697647
324141509083698194073637024956875203770,mouse1_slice221,26,437.50098755955696,-3260.811903476715
324208263824614538131172459435613371617,mouse1_slice221,27,604.2709835469723,-3156.7169059813023
324326702856213235890107717043195687275,mouse1_slice221,159,188.13899537920952,-3788.4250052183866
324354970616834327892483949453186397361,mouse1_slice221,161,-1049.912854114175,-3411.325904667377
324416422508072505964277831893615808236,mouse1_slice221,138,495.4889861643314,-3077.597903072834
324454480159727182468704935354572940534,mouse1_slice221,159,-567.0770123302937,-3628.765904247761
324478671594467472502601119734309328307,mouse1_slice221,2,-4.765100976824771,-2590.6159051656723
324499655114768328982631120669379301734,mouse1_slice221,224,-248.49591518342493,-3056.659003576636
324507144480952701431597324552509785249,mouse1_slice221,68,164.49689594805238,-3673.346903175116
324516174233260231428872428033017198181,mouse1_slice221,81,-1255.5754039779306,-2652.6260036736726
324535403650002650584808652639530763080,mouse1_slice221,127,506.5524858981371,-3144.018406286836
324554200846270329723624711869136259117,mouse1_slice221,53,-952.3075126856564,-3030.836904197932
324570893453123628081473142182108667186,mouse1_slice221,203,-249.7385151535273,-2577.4269054830074
32470261177386410233332615418982564601,mouse1_slice221,123,-1256.7798539489509,-3090.771907567978
32473694454486844419659742714956659202,mouse1_slice221,265,-10.335000842809675,-3510.064907103777
324739789695358813092589805100478164937,mouse1_slice221,6,-48.92099991440773,-3420.590904444456
324776652869066274609156226575918218032,mouse1_slice221,97,-522.6050134003162,-2841.518903940916
324803716328608573762872471146551168147,mouse1_slice221,108,48.73209773600102,-2896.5748026162387
324859660390884381701236996168199128501,mouse1_slice221,169,-235.9500154852867,-2909.639807114005
324863327135482800216544883177489512705,mouse1_slice221,323,-1051.4279540777206,-2810.126904696226
324889120584517042387279136019767003967,mouse1_slice221,312,668.8929868042469,-3109.846907109022
324907380385291873840360517365616973137,mouse1_slice221,140,418.0049984753132,-3730.78580660522
324999824370606005137608545466709618990,mouse1_slice221,84,90.25699773430824,-3711.699907064438
325185564097772449167205246272729966529,mouse1_slice221,166,-420.63006585389377,-2658.582853530347
32519005620150307314388761279028333830,mouse1_slice221,180,635.0634828060865,-2776.772905498743
325295958403588130831060619005617996,mouse1_slice221,89,-333.55406313687564,-2690.0184527739884
325304484503681652487908630645063427854,mouse1_slice221,150,-585.9190166890621,-3010.671904683113
325323306946307533521762662071621774822,mouse1_slice221,200,-563.4800124168396,-2995.313805052638
325380406854480179830770123554940603684,mouse1_slice221,159,599.6929836571217,-4122.371006807685
3253924181109551416430209079231387383,mouse1_slice221,79,583.3429840505123,-3739.821906387806
325404040219227065485723928897888393843,mouse1_slice221,105,722.4119855165482,-4331.864906579256
325419547573013320798440681682120362236,mouse1_slice221,31,166.77499589323995,-2743.206356306374
325479588865935670194692518535211079093,mouse1_slice221,12,-1693.2839530706406,-2458.097803542018
325567681128942290180973462254820167253,mouse1_slice221,38,810.5929833948612,-3612.524904638529
325761938111774687652863289270295689924,mouse1_slice221,100,-1236.8219544291496,-2920.528906852007
325793868596085098984495451461897482663,mouse1_slice221,48,-683.5285143405199,-3655.6889035999775
3258279473094488452689735037064553829,mouse1_slice221,43,600.7339336320758,-2908.211907148361
325845554469636996829852334020259689599,mouse1_slice221,267,-1167.8290512770411,-2465.3899033665657
325931398101086320024498397752533570464,mouse1_slice221,235,76.20689807236195,-2860.326853488385
325988017116272667980145574152647086561,mouse1_slice221,175,573.6964842826128,-4010.459354688227
325996009315426794702409576933743767616,mouse1_slice221,268,-261.5650148689747,-2964.2270058006047
32603506960385145510748678805771316641,mouse1_slice221,10,619.1494831889868,-4347.015906214714
326038347893324483076641200536076682134,mouse1_slice221,84,-1335.041852065921,-2575.4649055302143
326047071878520096858245804921132653966,mouse1_slice221,237,320.7770008146763,-2909.0839071273804
326091959025745890272466248016429428943,mouse1_slice221,316,-87.39799898862839,-3712.571907043457
326117208705385412030103500143812625335,mouse1_slice221,138,269.65600204467773,-2907.775907158852
326179220405313544273391928724555081591,mouse1_slice221,213,35.75699904561043,-2978.952905446291
326180255432376565773668998262362740733,mouse1_slice221,64,662.4619869589806,-3313.661907017231
326327269301823588256210111945120620152,mouse1_slice221,4,621.274983137846,-3220.263904452324
326354943803228282462941310424598791683,mouse1_slice221,128,-58.829099676013,-3208.2739047408104
326366012596077208381751249762126073128,mouse1_slice221,116,-662.224464853108,-3648.004403784871
326409196217882312494523212091204751868,mouse1_slice221,23,88.9489977657795,-2598.3494549795987
326427120248806161559193129872368889348,mouse1_slice221,296,-1469.690903638303,-2815.1354545757176
326518455897339772446605700638409646469,mouse1_slice221,265,814.74588329494,-4295.136002650857
326575535955912838763228617349027761311,mouse1_slice221,3,543.5579850077629,-4444.461903870106
326655439505805060333470706722712081712,mouse1_slice221,299,-1340.9169519245625,-3702.722402468324
326697521421254623923522036215428671139,mouse1_slice221,30,328.407000631094,-4296.460352618992
326994487355027933688765670788010413170,mouse1_slice221,47,-691.3220141530037,-3177.9719054698944
327120889617452000610683041142977345223,mouse1_slice221,25,-919.0080134868622,-3412.306904643774
327133345974238695814306993154106527700,mouse1_slice221,267,254.5050024092197,-4225.921004316211
327164516765324351585095172934490666058,mouse1_slice221,296,-1643.1439542770386,-2616.8849045336246
327191648446947935557272608672439019371,mouse1_slice221,16,-1266.2519537210464,-2980.26090541482
327194213298319958664360660802968829218,mouse1_slice221,64,606.0258835047483,-4157.708805957436
327383306660706919418357422945331635833,mouse1_slice221,11,-736.2300130724907,-3363.246005824208
327569233981555693699168273325917870616,mouse1_slice221,146,-917.42751352489,-3409.630954708159
327643242427968702965285258326177938862,mouse1_slice221,129,-1263.4179537892342,-3762.2214058488607
327866965037382619356596349402933422163,mouse1_slice221,5,-1018.6189548671246,-3158.89690592885
328040917681448956739712795108670235058,mouse1_slice221,50,104.53599739074708,-3445.333903849125
328097374019247838658619219099305345958,mouse1_slice221,137,-15.02200073003769,-3973.502905577421
328125432949414731284441117193802996761,mouse1_slice221,18,-288.82046421319245,-2557.370905965566
328193262085211119590157093119538925330,mouse1_slice221,186,-1326.0875022813675,-3811.2223546698688
328224846192123864546634123427374626836,mouse1_slice221,117,-669.7400146722794,-3660.266903489828
328255362808335460339543983210289905591,mouse1_slice221,258,-548.2799627825618,-3664.784953381121
328262795533992638284238368081096970307,mouse1_slice221,271,278.3760018348694,-3533.336406543851
328285630732746502311841730465353205867,mouse1_slice221,89,518.0519856214523,-4302.489407286048
328349227642465661516370408734107469393,mouse1_slice221,206,194.67899522185328,-2968.488905698061
328388077834740838971947957928265948075,mouse1_slice221,16,-1083.3649533092976,-2996.447405025363
328428593512167777161022725877765150824,mouse1_slice221,104,476.7409866154194,-2627.5669042766094
328461533064737725048930791641400869378,mouse1_slice221,87,-1358.0299515128136,-3734.2738065212966
328532537704944077975623137677053106411,mouse1_slice221,99,-1282.0569533407688,-2511.045907080173
328542017814001214437869178292344360845,mouse1_slice221,336,497.9414861053229,-4475.750353117287
328842679772696604017292768737730721456,mouse1_slice221,93,728.5050853699446,-3277.4889030754566
328854962093532986901792360638726613007,mouse1_slice221,4,-13.060000777244568,-3034.106904119253
328917427976343645094591789966376104204,mouse1_slice221,319,525.2459854483604,-2808.055904746056
329053123282920701042036843673469096966,mouse1_slice221,13,-143.3040976434946,-2973.2849055826664
329060410646586533776268975969663436574,mouse1_slice221,217,670.6424367621541,-3521.5099068284035
329085921270683360674094549928775803713,mouse1_slice221,47,-1457.0414539426563,-3099.437407359481
329099404309359204007479803085522048331,mouse1_slice221,184,216.369994699955,-3602.714904874563
329169703438880091077843587952245680312,mouse1_slice221,131,-532.8510131537914,-3736.432006469369
329386727356351869452147464054471190579,mouse1_slice221,30,43.72899785637856,-4034.869904100895
329389073258475982440323352721819549898,mouse1_slice221,42,-520.2179134577513,-3401.6249049007893
329551182538470026509928077213987135486,mouse1_slice221,55,736.7999851703644,-3864.528803387285
329560313908311571909383578439724852487,mouse1_slice221,240,-62.65499958395958,-3638.139904022217
329585590011868323389823922924071415539,mouse1_slice221,122,-274.8630145490169,-2556.82590597868
329593248774152924584921691377901848891,mouse1_slice221,110,-551.5840175151825,-2734.25745652169
329675694869558293922181176145147053705,mouse1_slice221,110,-61.56499961018562,-2761.131405875087
330046830428095523246792937716223076542,mouse1_slice221,24,-699.933013945818,-2691.7529075443745
330070859846897558567171569502126399927,mouse1_slice221,138,-171.10591704547403,-2780.369905412197
33011876038517197770730914124192519673,mouse1_slice221,30,-558.1444625452161,-3887.898402824998
330145264645293497699137679598544622276,mouse1_slice221,108,430.5140877276659,-2887.2008028417827
330165491480191542911195530812737191210,mouse1_slice221,47,-560.1010124981403,-3118.893906891346
33017004927678279434864175767828151052,mouse1_slice221,148,-939.064013004303,-3089.91490277648
330317122787911522584408559273574972797,mouse1_slice221,304,-74.6449992954731,-3336.769906461239
330354626406078083283661500080350094829,mouse1_slice221,3,307.27190113961694,-4161.730905860663
330365002650749119755043592990460270004,mouse1_slice221,267,283.499001711607,-3228.220904260874
330448479099978130809703397358839515141,mouse1_slice221,192,-1075.7458534926177,-3290.722857569158
330465394905194835044843227732907576896,mouse1_slice221,50,474.244886675477,-3582.015805372596
330478718790243385357569955461575256000,mouse1_slice221,207,989.6104838997126,-4376.996355493367
330495107281002579072886341720564338941,mouse1_slice221,150,-1541.8434519022703,-2921.231956835092
330517104520664470750102845841247064186,mouse1_slice221,39,-1226.4124546796083,-3642.60890391469
330580064534292226974004388177955503403,mouse1_slice221,30,531.8949852883816,-4394.103905081749
330652461526175514750457456091069625066,mouse1_slice221,136,-630.7180156111717,-3486.629907667637
330709788219571568559595525526274150324,mouse1_slice221,17,-688.2700142264366,-2469.521003267169
330727580974690139157915401322010399799,mouse1_slice221,177,565.357984483242,-3295.800902634859
330754105888352327814267901341831211331,mouse1_slice221,209,-1333.8319520950315,-3460.375903487205
3307767595430517913246365164583225941,mouse1_slice221,131,693.9629862010479,-4329.684906631708
33080171495609253968552933000295660869,mouse1_slice221,154,-1490.7769531309605,-3147.1358062118293
33090980216417388149823957439784140241,mouse1_slice221,152,-1394.52995544672,-3176.1298055142165
330977127528602836153051924291219059387,mouse1_slice221,69,248.72800254821777,-3183.084005346894
330995803544056501681161131737708769855,mouse1_slice221,203,-1738.7369519770143,-2527.733806678653
331055014422089339208678860005833669908,mouse1_slice221,226,-967.6111123174428,-3361.4039058685303
331078271793870132491614534360377183179,mouse1_slice221,155,-1247.939954161644,-2729.684906631708
331090186364430014953951781185874783983,mouse1_slice221,160,645.4675325557589,-3104.8274572297933
33114455542150779843689517807021989637,mouse1_slice221,105,-1060.801953852177,-3701.904902487993
33115956808052270297406926871076664374,mouse1_slice221,79,-54.37099978327751,-3404.1319048404694
331272874611452098218727528563113584496,mouse1_slice221,146,689.7119863033295,-3925.4339067339897
33130007257496582222600892262250942404,mouse1_slice221,135,100.07244749814272,-2921.449956829846
331327195471931804120846141636268518438,mouse1_slice221,126,-470.06701466441154,-2963.3659058213234
331393485446451128623077846491937588094,mouse1_slice221,55,-27.121000438928604,-3430.6189042031765
331433830142279962836608806011764672607,mouse1_slice221,237,179.85499557852745,-2769.960405662656
331520124743571091894851037766613023149,mouse1_slice221,13,181.1629955470562,-3057.977903544903
331520420426249465965074224510494834276,mouse1_slice221,52,-853.4445150643587,-3784.4029053151608
331546508685952958695492448659557169778,mouse1_slice221,103,-593.0040165185928,-2877.7069030702114
331556942032317779300061456518650815214,mouse1_slice221,3,392.9240990787745,-4293.828002682329
331558620832848066240070961711468994497,mouse1_slice221,20,-411.2615160793066,-2749.522906154394
33160352244256554233400770226631565712,mouse1_slice221,25,912.165985763073,-4214.154454599321
331663251992797315808059389996959408570,mouse1_slice221,59,99.79449750483036,-2625.114404335618
331765320613725762435780066982019638606,mouse1_slice221,132,447.5180873185397,-3514.315907001496
331794218454128692018421585309303496872,mouse1_slice221,34,-932.4150131642818,-3663.209903419018
331858503075414621106475871725294653297,mouse1_slice221,128,326.88100066781044,-3284.3559029102325
331907147004454251144138461282107602544,mouse1_slice221,268,146.60999637842178,-3057.541903555393
331930418686676789129788546742844978315,mouse1_slice221,130,-821.6819158285856,-2754.427906036377
331972887027623058638173376062075006806,mouse1_slice221,218,-1051.4334040775896,-3578.140855465829
331973430013055930685167417278010160714,mouse1_slice221,94,1038.2789827287197,-4494.482002666593
332000202753793465621752223572625318413,mouse1_slice221,228,-514.9750135838985,-2765.6549057662487
332017556228316691579312691094318158451,mouse1_slice221,234,736.5819851756096,-3425.7139043211937
332022274561954740172815743860427656610,mouse1_slice221,261,-931.8700131773948,-3873.455903172493
332094449640191606240399716705183533056,mouse1_slice221,224,-420.3630158603192,-2924.1804067641497
332118074324093035677986984985550542338,mouse1_slice221,241,500.17598605155945,-2773.502905577421
332164199375830256495689198593112124437,mouse1_slice221,131,484.6925364241004,-4133.717906534672
332272989776764908966199190988645322059,mouse1_slice221,5,-68.54644944220782,-3278.142903059721
332331424970882675310935571996630867358,mouse1_slice221,161,746.1630849450827,-4266.04390335083
332355598019774939509951250867684871801,mouse1_slice221,152,-388.4260166287422,-3214.5959045887
332403043913234538268923369865017144680,mouse1_slice221,34,928.2979853749276,-4486.644902855158
332415478056844610270364242146124355064,mouse1_slice221,213,564.3878845065832,-3263.1009034216404
332443759514618184651600735982839398443,mouse1_slice221,38,-799.8655663534998,-3685.930952872336
332716354816892082246886607759984832542,mouse1_slice221,161,-215.34356598109008,-3686.208902865648
332761868846563023542087823863634046317,mouse1_slice221,26,844.0505325898528,-3540.3778063744307
332786336637086511942188304061066130541,mouse1_slice221,264,819.6290831774473,-4245.55190384388
332916934277232537552281372063149181949,mouse1_slice221,193,-947.0210128128527,-3050.135353733599
333059948824732526846760683097705256098,mouse1_slice221,7,-21.78000056743622,-3840.745003959537
333061401564889554800411811118052715599,mouse1_slice221,249,-980.6869557797908,-2803.477904856205
333064057135719726787391406761896322093,mouse1_slice221,46,234.5580028891564,-3262.114453445375
333081994926533284615022808192653960380,mouse1_slice221,348,494.4098861902952,-3369.2519056797028
333124249304569497816396168817117008957,mouse1_slice221,155,-979.9784557968378,-2724.6109567537906
333144753849553525108793867454421321137,mouse1_slice221,55,221.49299457669252,-3735.5600064903497
333168004507354386718623527641235088457,mouse1_slice221,8,220.07599461078644,-2724.5619067549706
333260587123968944589651130458624229725,mouse1_slice221,72,-418.7334658995271,-3186.413955266774
333273427957599257238169957528855416008,mouse1_slice221,8,-1538.0775019928813,-2457.972453545034
333305867057402583894514793477186614097,mouse1_slice221,121,589.882983893156,-3995.193905055523
333343143530177777120690607724960207712,mouse1_slice221,79,502.5685359939933,-3628.880354245007
333474406820628830903061112983788294777,mouse1_slice221,146,818.2338832110166,-4176.88190549612
333505191981186911900254772634000510914,mouse1_slice221,238,-1387.5539556145668,-2633.1150041431188
333680504430751509202805182638472537244,mouse1_slice221,210,471.2909867465496,-3928.485906660557
333731790723260273663551682864281913919,mouse1_slice221,107,-959.4319562911988,-2945.8169062435627
333778865576555997580693393863400021249,mouse1_slice221,136,-912.1410136520864,-2947.462806203961
334059317522626176141001055786699676360,mouse1_slice221,25,-586.7910166680813,-3348.323906183243
334076012656170697372084538653968965175,mouse1_slice221,191,472.3809867203236,-4150.285906136036
334145713002628314678207696029269286124,mouse1_slice221,234,-264.8295647904277,-2895.622407451272
334209151373107090083663775887297710328,mouse1_slice221,99,483.0738864630461,-2693.075902700424
334231770397940445372655712412776537039,mouse1_slice221,177,-811.8610160648823,-2977.535905480385
334299509809862916319173771136353478953,mouse1_slice221,113,-962.1611124485732,-2600.3278049319983
334323055312459863127738068244477735145,mouse1_slice221,11,-1180.7959557771685,-3244.887003859877
334422704733006060971105309952240251120,mouse1_slice221,137,-582.6490167677402,-3299.6990073531865
334424033424565468485946131250011291488,mouse1_slice221,190,-1063.5269537866116,-3764.183405801654
334455498082647406718706983429826062400,mouse1_slice221,155,-1763.5889513790607,-2692.8579027056694
334796391798709847136745944558556346526,mouse1_slice221,79,-176.76301690936089,-3447.628353793919
334841087790412181080211318013229794050,mouse1_slice221,115,753.9620347574353,-4308.211907148361
334874406200976662225273431046994665133,mouse1_slice221,185,-1468.862503658235,-3127.50490668416
334902449409908300593848864167620529328,mouse1_slice221,2,-1221.1314048066736,-2436.995404049754
334914973879557098839235998562153439608,mouse1_slice221,31,418.2774984687567,-4107.339907169342
335255021445653743035948108450053858270,mouse1_slice221,232,-763.8070124089718,-2790.397905170917
335272557266338900636044085351197852103,mouse1_slice221,134,-1208.1549551188946,-3247.4049037992954
335320960126798177428519629382097628414,mouse1_slice221,210,-346.0400128364563,-3367.19180572927
335321238468890015283615316867513820884,mouse1_slice221,11,-461.3470148742199,-3288.809907615185
335353531879148426539363588119802960215,mouse1_slice221,22,-1703.5844528228045,-2615.358904570341
335453360603241886955783722572089584569,mouse1_slice221,214,-804.885016232729,-3041.900403931737
335510402899065726228937510867986372667,mouse1_slice221,52,31.832999140024185,-3987.683805236221
335548968144967108892287689361901998172,mouse1_slice221,231,-296.99001401662827,-2851.655903697014
335561396885254260385263187396839374703,mouse1_slice221,161,-429.3010156452656,-3519.5479068756104
335616311906462091793298538661156632393,mouse1_slice221,190,-901.4590139091016,-3815.576904565096
335829048552335423613261947386805242888,mouse1_slice221,266,-1619.5999548435211,-2448.8219037652016
335864100879139274010145689075423669955,mouse1_slice221,123,-1052.964854040742,-3077.597903072834
335875195596612968544401209076101520841,mouse1_slice221,211,-692.7390141189098,-2620.9070044368505
33589804545936541055534920928655624420,mouse1_slice221,192,-185.81001669168472,-2616.121904551983
335906140511313009399485468378363049953,mouse1_slice221,3,27.477098247408875,-4056.778903573752
335970493170166655246750943531489687331,mouse1_slice221,61,-1354.734056404233,-2897.980902582407
33598437631724175670342637258483407111,mouse1_slice221,160,-286.5260142683983,-2809.908904701472
336020406021050073795771277934173308153,mouse1_slice221,122,-804.0130162537098,-2471.810003212094
336032181608537466103192266281749319875,mouse1_slice221,86,-934.371563117206,-3098.961902558804
336058225801446581534318155286291248235,mouse1_slice221,40,-476.7705145031214,-3806.480854783952
336066400607607887228395274406863348657,mouse1_slice221,56,-1296.3359529972076,-3085.4459028840065
3361053543848654687711591476419959509,mouse1_slice221,26,300.7210012972355,-3269.4229032695293
336107542292374879421515304589658229673,mouse1_slice221,220,-139.7179977297783,-3314.5230069965123
336170109826835421346636999426008909439,mouse1_slice221,181,-240.42991537749765,-2750.3949061334133
33625420960783426674130181003122804967,mouse1_slice221,155,-1470.6010536164044,-2653.628803649545
336324883408575749552455632112962033546,mouse1_slice221,113,-206.5200161933899,-2651.437903702259
336412411320189301911511934707682843280,mouse1_slice221,84,-1175.8855058953166,-3200.425904929638
336415979636687754050882544782242764644,mouse1_slice221,91,481.7549864947796,-3294.160452674329
336433421580963372027315825876767174696,mouse1_slice221,63,-1026.5759546756744,-3259.176903516054
33648156857269211764853496255069534625,mouse1_slice221,263,-766.6750671520829,-2657.427453558147
336519538983732431098181234440387544852,mouse1_slice221,43,-1018.0794048801064,-3040.10190397501
33653491962292199378963235063060726701,mouse1_slice221,215,-542.8790129125118,-2884.3559029102325
336609378840148606010010511129213402155,mouse1_slice221,273,734.4564852267504,-3737.652806439996
336680845375558025462262232531944596394,mouse1_slice221,279,538.9309351190925,-3989.5259051918974
336699821758480666018859812123083521109,mouse1_slice221,139,-1246.0869542062285,-3377.873805472255
33678486661204735207754017973019491335,mouse1_slice221,24,118.53159705400466,-2769.2628056794406
336822206203883166774151394335035284155,mouse1_slice221,63,-752.7939174860716,-3357.261905968189
336886176787941820009229594093165187981,mouse1_slice221,49,-1250.654054096341,-3713.9344070106745
336909346666470333990937194271357717824,mouse1_slice221,213,-91.7579988837242,-3000.540354926884
336913144866198822005462805557310512412,mouse1_slice221,67,765.0309844911098,-3195.858805039525
33704169819559224126690996185670830215,mouse1_slice221,3,97.99599754810332,-4070.948903232813
337060840740159083227332212752327705109,mouse1_slice221,41,638.0718827337026,-2794.3328050762416
33711626381716767918360308927858694835,mouse1_slice221,13,282.2891017407179,-3101.028807321191
33716806648105954637103126252840871012,mouse1_slice221,315,323.38210075199606,-3431.1639041900635
337197263636327676738358744037053089482,mouse1_slice221,240,-525.9840133190155,-3466.915903329849
33729788721844184195033440697457131041,mouse1_slice221,48,156.47994614094495,-3714.588406994939
337317108924561690567833152539442926991,mouse1_slice221,13,81.86399793624878,-3026.35700430572
337322556820991552342451447726251132737,mouse1_slice221,72,-1151.3768564850093,-3153.872006049752
337400614153507720721996493873427096041,mouse1_slice221,36,-1357.1538563460113,-2941.031806358695
337419295494946947633304319481796660063,mouse1_slice221,212,837.8974827378988,-3938.30680642426
337444380847549661708007975367137858032,mouse1_slice221,21,-1298.5159529447556,-3600.970904916525
337445714341122009930939233962419962384,mouse1_slice221,136,-161.46349720656872,-2704.88740722835
337485682037251787029562999067308920271,mouse1_slice221,47,-922.5505134016277,-3147.3429062068462
337488737155409413914588850699214717657,mouse1_slice221,108,-206.1930162012577,-2799.335904955864
33754236263523841013992405457224635627,mouse1_slice221,0,-49.6839998960495,-3562.379455845058
337599192331366657619634479048374045543,mouse1_slice221,161,627.3299329921604,-3935.679906487465
337612300713439970808592702590822754019,mouse1_slice221,190,-533.0690131485462,-3838.9029040038586
337615311733918736013670318529060896623,mouse1_slice221,221,708.4490858525038,-4490.459902763367
337721579544850228766352204495946605916,mouse1_slice221,81,-327.07401329278946,-2649.3669037520885
337785087791319939383209539840838665234,mouse1_slice221,160,105.72409736216068,-2882.492002955079
337811987763982953163151982822451254476,mouse1_slice221,152,-734.3824631169439,-3689.354907602072
337816797909608453546683418774104470792,mouse1_slice221,206,-941.5710129439832,-2978.189905464649
337848016360470489344159266730738303629,mouse1_slice221,4,-399.98001635074615,-2963.687455813587
33787012141062045913531470005157715973,mouse1_slice221,17,-29.628000378608704,-2569.6879056692123
337887341845461678242144530150460075516,mouse1_slice221,111,-586.1370166838169,-2697.202907413244
337902523975304246890034707352508075090,mouse1_slice221,3,657.9929870665073,-4501.577902495861
338027667787938496477250805173923112609,mouse1_slice221,2,-1232.3529545366764,-2434.31945411414
338097377419166418833579891773667145310,mouse1_slice221,99,-1123.2044523507357,-3728.485906660557
338317970048473589028430602643950496652,mouse1_slice221,135,-414.91301599144936,-3021.7790044158696
338407083029028707038568280792134209762,mouse1_slice221,160,388.90199917554855,-2904.302902430296
338478467516232476333575021624790358526,mouse1_slice221,102,-1029.518954604864,-3411.761904656887
338603350643534219433756203944877948618,mouse1_slice221,65,-1306.4729527533054,-3404.349904835224
33867605323783326140908667376703646522,mouse1_slice221,137,322.8480007648468,-4077.161903083325
338683644581877390393587374593313622728,mouse1_slice221,89,-326.6380133032799,-3149.740906149149
338693472129524953307185810881796526524,mouse1_slice221,261,-1048.692054143548,-3896.683802613616
338781494627806525786108556753503506320,mouse1_slice221,46,795.0059837698936,-3643.0449039042
338875389784112601332329797233401394002,mouse1_slice221,254,723.1749854981899,-4256.560903578997
338876309785752453198310457537872518505,mouse1_slice221,134,-50.66499987244606,-2782.9859053492546
338991530343557675127531384110695254794,mouse1_slice221,52,-120.31599819660188,-3912.8008070379497
339069374178945989912143022885983103320,mouse1_slice221,161,407.758998721838,-3836.891854052245
33908307980331424922310799855747410528,mouse1_slice221,98,-1693.055053076148,-2615.358904570341
339112753373746352723192905116066858669,mouse1_slice221,108,288.93810158073904,-2953.010906070471
339114488998943810608517787814964567893,mouse1_slice221,3,433.8058876484632,-4227.250804284215
33915064201020360510882013876628387293,mouse1_slice221,4,-235.62301549315453,-2971.9769056141376
339150741927018873033550897975321847105,mouse1_slice221,53,-1414.040954977274,-2892.733907520771
339186137867491462987708564897223557037,mouse1_slice221,321,-1328.545452222228,-3788.926405206322
339341902406820188229304496297944079412,mouse1_slice221,180,-830.3910156190395,-2596.888855014741
339372253959981639287825580749714429543,mouse1_slice221,254,-117.8035482570529,-3772.620005598664
33937579486035951892741734668529958918,mouse1_slice221,42,85.035897859931,-3502.133802482486
339474754168574915092377584273471540028,mouse1_slice221,42,47.757898756861685,-3408.491904735565
339545189106486683091974129673881775762,mouse1_slice221,169,-803.5225162655115,-2999.662904947996
33956350210568612182033557254932242932,mouse1_slice221,71,-67.24389947354794,-3071.2650032252072
339599038557212510792749827958767319183,mouse1_slice221,11,-1046.9589541852474,-3463.155403420329
339653507218766227184813062260172961985,mouse1_slice221,32,356.4308999568224,-3679.341903030872
339681427078925569498936489233797721063,mouse1_slice221,146,635.4354376092554,-4051.170853708684
339706897471909007581827643541523551416,mouse1_slice221,4,565.314384484291,-3249.9119037389755
339742426868479749480696521779728519022,mouse1_slice221,25,-125.06294808238744,-3546.3673562303184
339767982208398493813645655271725653506,mouse1_slice221,197,359.0359998941421,-3597.700904995203
339785653767465762534117550114615196175,mouse1_slice221,90,-1208.3729551136494,-2646.761803814769
33979775190363775596400741062618636054,mouse1_slice221,34,-1130.9979521632197,-3428.547904253006
339809785163256553185428719857562076232,mouse1_slice221,40,-724.8940133452415,-3795.749805042148
339817013566491865241151617960958540290,mouse1_slice221,348,148.234096339345,-3287.294807651639
339865914539752319548106756170427530977,mouse1_slice221,59,-31.26300033926964,-3873.673903167248
339878858525002350994969880473858927833,mouse1_slice221,222,-580.8505168110132,-3860.315953488648
339889903869183942964529546239738906565,mouse1_slice221,20,-1098.9519529342651,-2848.05890378356
339930180222184005991224310430867809350,mouse1_slice221,3,257.6660023331642,-4303.539902448654
339935161538883772659151283472391932456,mouse1_slice221,43,-891.1530641570687,-3280.104903012514
339953830306653068169220699828509427668,mouse1_slice221,205,-1351.5989516675472,-3138.731906414032
340051002711516240208709815211119493017,mouse1_slice221,46,210.9090948313475,-3229.7959542229773
340060362838301764356313877382832811735,mouse1_slice221,247,-1221.556504796445,-3348.105906188488
34006743001125418256245283061764203120,mouse1_slice221,42,612.9909833371639,-3848.707453767956
340095644898746698108381680607917332468,mouse1_slice221,121,-657.4284649685026,-3667.460903316736
34014655505847683287887756134359423514,mouse1_slice221,24,-480.095014423132,-2713.879907011986
34015366298268435079851967811073160374,mouse1_slice221,112,-1561.899451419711,-2856.342903584242
